"Year","Month","Class","Type","Longitude","Latitude","Time.Range","Time"
"2018",4,1,"Injury",-73.98383902444,40.7107750813645,"21-24",23
"2018",4,1,"Injury",-73.8054001873601,40.6747106992029,"15-18",17
"2018",4,1,"Injury",-73.8543324519318,40.7426977448889,"9-12",11
"2018",4,1,"Injury",-73.8447885658044,40.7201643496673,"3-6",5
"2018",4,1,"Injury",-74.0067512279866,40.6347447857696,"18-21",20
"2018",4,1,"Injury",-73.9050513105537,40.8327076264891,"21-24",23
"2018",4,1,"Injury",-73.823010008826,40.5838260103014,"18-21",20
"2018",4,1,"Injury",-73.9572724919354,40.6906934768843,"15-18",17
"2018",4,1,"Injury",-73.883395709212,40.8358841261711,"18-21",20
"2018",4,1,"Injury",-73.9491158390091,40.5928675066598,"21-24",23
"2018",4,1,"Injury",-74.0109993710381,40.7133295206331,"21-24",23
"2018",4,1,"Injury",-73.922229927349,40.8365892582123,"21-24",23
"2018",4,1,"Injury",-73.8715965832675,40.8786461349823,"6-9",8
"2018",4,1,"Injury",-73.9398754035104,40.8395663299489,"12-15",14
"2018",4,1,"Injury",-73.8331029131437,40.7546614217076,"18-21",20
"2018",4,1,"Injury",-73.9182029411484,40.7585995697901,"15-18",17
"2018",4,1,"Injury",-73.9228423451966,40.7713471845124,"21-24",23
"2018",4,1,"Injury",-73.9455981245184,40.8177992063395,"12-15",14
"2018",4,1,"Injury",-73.9898628397488,40.7622355032361,"12-15",14
"2018",4,1,"Injury",-73.9013683173818,40.7023370945984,"6-9",8
"2018",4,1,"Injury",-73.9857870541091,40.7352046976127,"12-15",14
"2018",4,1,"Injury",-73.9778748626062,40.7547287204929,"21-24",23
"2018",4,1,"Injury",-73.9791267182917,40.6050686533251,"18-21",20
"2018",4,1,"Injury",-73.9892434197979,40.7528954632218,"12-15",14
"2018",4,1,"Injury",-73.9855372662862,40.7579732830993,"15-18",17
"2018",4,1,"Injury",-74.0007027557708,40.7422536100273,"18-21",20
"2018",4,1,"Injury",-73.9670394759232,40.7724612178949,"6-9",8
"2018",4,1,"Injury",-73.9945363578229,40.6383086307106,"18-21",20
"2018",4,1,"Injury",-73.9600905299696,40.6387753986522,"15-18",17
"2018",4,1,"Injury",-74.1980470538046,40.5514261546835,"15-18",17
"2018",4,1,"Injury",-73.9006699416772,40.643659912904,"21-24",23
"2018",4,1,"Injury",-73.991563005842,40.749705921826,"12-15",14
"2018",4,1,"Injury",-73.8937119396654,40.5837274539679,"9-12",11
"2018",4,1,"Injury",-73.9638708756456,40.7570080766334,"15-18",17
"2018",4,1,"Injury",-73.9264379266506,40.765732814435,"18-21",20
"2018",4,1,"Injury",-73.9087085923608,40.8240666341548,"21-24",23
"2018",4,1,"Injury",-73.8632620091058,40.7286588901537,"18-21",20
"2018",4,1,"Injury",-73.9172644089996,40.6195480369883,"9-12",11
"2018",4,1,"Injury",-73.9786164817698,40.7410218575554,"0-3",2
"2018",4,1,"Injury",-73.8017883630426,40.7385637673218,"12-15",14
"2018",4,1,"Injury",-73.9790573113857,40.7617707179869,"15-18",17
"2018",4,1,"Injury",-73.9294604235268,40.6660218044676,"15-18",17
"2018",4,1,"Injury",-73.9977850886395,40.7242348930611,"12-15",14
"2018",4,1,"Injury",-73.9735881530102,40.7987932626019,"21-24",23
"2018",4,1,"Injury",-74.013048032795,40.716453708205,"12-15",14
"2018",4,1,"Injury",-73.954416044235,40.8057251787714,"18-21",20
"2018",4,1,"Injury",-73.8803372128023,40.7425341263652,"18-21",20
"2018",4,1,"Injury",-73.7582932838415,40.7408404546284,"18-21",20
"2018",4,1,"Injury",-73.8608850709146,40.6866663895761,"9-12",11
"2018",4,1,"Injury",-73.9919206974972,40.7311662973821,"18-21",20
"2018",4,1,"Injury",-73.9857663420574,40.7177236750514,"21-24",23
"2018",4,1,"Injury",-73.9197540120288,40.8681143778926,"21-24",23
"2018",4,1,"Injury",-73.9983147449147,40.760823207483,"12-15",14
"2018",4,1,"Injury",-73.9450839770129,40.718781712809,"9-12",11
"2018",4,1,"Injury",-73.8965465332332,40.9075066532756,"9-12",11
"2018",4,1,"Injury",-73.9408555515177,40.8141059409293,"18-21",20
"2018",4,1,"Injury",-73.9235909535735,40.7070289086895,"6-9",8
"2018",4,1,"Injury",-74.0880776498605,40.6310807152613,"18-21",20
"2018",4,1,"Injury",-73.869838994344,40.7590774774083,"21-24",23
"2018",4,1,"Injury",-73.909382099488,40.8813633251324,"21-24",23
"2018",4,1,"Injury",-73.9245824135221,40.700055251071,"3-6",5
"2018",4,1,"Injury",-73.938691248497,40.827251769004,"18-21",20
"2018",4,1,"Injury",-73.8966921611719,40.8319661429486,"15-18",17
"2018",4,1,"Injury",-73.9986704151775,40.6563068606667,"18-21",20
"2018",4,1,"Injury",-74.0143963247632,40.6411858355903,"15-18",17
"2018",4,1,"Injury",-73.9095963621164,40.8117767566751,"0-3",2
"2018",4,1,"Injury",-73.8850370909105,40.7537310438663,"18-21",20
"2018",4,1,"Injury",-73.8022278339788,40.706749310845,"12-15",14
"2018",4,1,"Injury",-74.0139608865348,40.6381532668049,"15-18",17
"2018",4,1,"Injury",-73.9572843567263,40.7147948250252,"18-21",20
"2018",4,1,"Injury",-73.9922248487869,40.7379169839921,"15-18",17
"2018",4,1,"Injury",-73.9231821621122,40.6652260181558,"6-9",8
"2018",4,1,"Injury",-73.9434358525223,40.8019192635425,"21-24",23
"2018",4,1,"Injury",-73.9977699683295,40.7119705955888,"18-21",20
"2018",4,1,"Injury",-73.9613623307475,40.6005889815683,"9-12",11
"2018",4,1,"Injury",-73.8156800240775,40.7192802340517,"15-18",17
"2018",4,1,"Injury",-73.9882017365699,40.7185556784897,"21-24",23
"2018",4,1,"Injury",-73.9600042726951,40.6128545322058,"9-12",11
"2018",4,1,"Injury",-73.9133130622327,40.693632241263,"12-15",14
"2018",4,1,"Injury",-73.9814731518989,40.6899312088137,"21-24",23
"2018",4,1,"Injury",-73.9949082743639,40.7249512279328,"18-21",20
"2018",4,1,"Injury",-73.9341339739685,40.696358430795,"18-21",20
"2018",4,1,"Injury",-73.9803329827359,40.7262803350318,"9-12",11
"2018",4,1,"Injury",-73.980420578588,40.6423852259868,"9-12",11
"2018",4,1,"Injury",-73.7605647180491,40.7499999002056,"15-18",17
"2018",4,1,"Injury",-74.0016646687599,40.7095227620069,"12-15",14
"2018",4,1,"Injury",-73.8878951097989,40.8267431844138,"12-15",14
"2018",4,1,"Injury",-73.9763479806244,40.7440919276356,"21-24",23
"2018",4,1,"Injury",-73.9117479260094,40.6904558682594,"15-18",17
"2018",4,1,"Injury",-74.0331554827666,40.632734972,"18-21",20
"2018",4,1,"Injury",-73.9226531687858,40.7471072709725,"18-21",20
"2018",4,1,"Injury",-73.922956550788,40.8439813198573,"18-21",20
"2018",5,1,"Injury",-73.9751056640484,40.6896975076849,"15-18",17
"2018",5,2,"Injury",-73.9469736676496,40.799961702243,"18-21",20
"2018",5,1,"Injury",-73.733284564467,40.6823444513227,"15-18",17
"2018",5,1,"Injury",-74.1137364032586,40.6374291222467,"12-15",14
"2018",5,1,"Injury",-73.9611486293194,40.7649874444977,"6-9",8
"2018",5,1,"Injury",-73.9937196571248,40.7671326197611,"3-6",5
"2018",5,1,"Injury",-73.9214217486146,40.7709625287093,"9-12",11
"2018",5,1,"Injury",-73.9391739964428,40.7482778163064,"9-12",11
"2018",5,1,"Injury",-73.9419450506796,40.6720773303783,"15-18",17
"2018",5,1,"Injury",-73.987298949226,40.6922340747309,"18-21",20
"2018",5,1,"Injury",-73.8490648482982,40.5778178050081,"18-21",20
"2018",5,1,"Injury",-73.9904264004844,40.6786803217087,"18-21",20
"2018",5,1,"Injury",-73.9844782628666,40.6212926576051,"9-12",11
"2018",5,1,"Injury",-73.8635493843734,40.8646553278216,"15-18",17
"2018",5,1,"Injury",-74.0085536421341,40.7334009091479,"9-12",11
"2018",5,1,"Injury",-73.9151259596643,40.7036766942765,"21-24",23
"2018",5,1,"Injury",-73.8889362416225,40.8317981151565,"6-9",8
"2018",5,1,"Injury",-73.8708498493308,40.6672775303806,"21-24",23
"2018",5,1,"Injury",-73.7554939244115,40.6766296717121,"18-21",20
"2018",5,1,"Injury",-73.9377113368591,40.598711291061,"21-24",23
"2018",5,1,"Injury",-73.9008743288374,40.632261460953,"18-21",20
"2018",5,1,"Injury",-73.9429796626892,40.8315679799935,"9-12",11
"2018",5,1,"Injury",-73.9406880310881,40.7119620463738,"0-3",2
"2018",5,1,"Injury",-73.9910245779819,40.7237353222133,"9-12",11
"2018",5,1,"Injury",-73.9796809501428,40.6366393206753,"15-18",17
"2018",5,1,"Injury",-73.9926330120507,40.7584296856385,"21-24",23
"2018",5,1,"Injury",-73.892685030474,40.8323445818708,"15-18",17
"2018",5,1,"Injury",-73.8147910972829,40.7623612337962,"21-24",23
"2018",5,1,"Injury",-73.9487470981608,40.7015942407577,"9-12",11
"2018",5,1,"Injury",-73.9854438990695,40.7316578055163,"9-12",11
"2018",5,1,"Injury",-74.1663911054445,40.6164248003483,"21-24",23
"2018",5,1,"Injury",-73.912568327491,40.7003583471627,"12-15",14
"2018",5,1,"Injury",-73.9175522611182,40.6869302221097,"21-24",23
"2018",5,1,"Injury",-74.0043285731563,40.7078234940002,"15-18",17
"2018",5,1,"Injury",-73.9883004736366,40.6898694244946,"21-24",23
"2018",5,1,"Injury",-73.9952696391771,40.7272113595875,"12-15",14
"2018",5,1,"Injury",-73.8964113351816,40.9045045193602,"15-18",17
"2018",5,1,"Injury",-73.9493723189381,40.7140668776741,"15-18",17
"2018",5,1,"Injury",-73.9611088686147,40.6640623227812,"6-9",8
"2018",5,1,"Injury",-73.9871804963179,40.7332921462597,"6-9",8
"2018",5,1,"Injury",-73.9872980554172,40.7446814975097,"21-24",23
"2018",5,1,"Injury",-74.192751183487,40.55408679819,"15-18",17
"2018",5,1,"Injury",-73.8999567005082,40.8574224205956,"12-15",14
"2018",5,1,"Injury",-73.9241904134675,40.8113497155735,"6-9",8
"2018",5,1,"Injury",-73.9036433596124,40.6571372902076,"12-15",14
"2018",5,1,"Injury",-73.8678800699002,40.6669968440562,"9-12",11
"2018",5,1,"Injury",-73.9428254183287,40.6511099827605,"9-12",11
"2018",5,1,"Injury",-73.9703414473685,40.7523787879453,"21-24",23
"2018",5,1,"Injury",-73.987455524315,40.6395043244021,"15-18",17
"2018",5,1,"Injury",-73.9496756745509,40.6784566801745,"18-21",20
"2018",5,1,"Injury",-73.8791753001075,40.7416248500496,"15-18",17
"2018",5,1,"Injury",-73.9648095803792,40.6883256792201,"21-24",23
"2018",5,1,"Injury",-73.8634239438986,40.7319506248581,"12-15",14
"2018",5,1,"Injury",-73.9158572725692,40.8338382500087,"3-6",5
"2018",5,1,"Injury",-73.9184613326014,40.8255769229179,"0-3",2
"2018",5,1,"Injury",-73.9796973590431,40.6080773617525,"0-3",2
"2018",5,1,"Injury",-73.8496040520203,40.7329418401393,"12-15",14
"2018",5,1,"Injury",-74.0072860758,40.7086994609202,"18-21",20
"2018",5,1,"Injury",-73.988119031885,40.7279767438937,"15-18",17
"2018",5,1,"Injury",-73.9605609155457,40.7127134015501,"18-21",20
"2018",5,1,"Injury",-73.9264686703754,40.7520685666001,"6-9",8
"2018",5,1,"Injury",-73.8854545916654,40.8437663945845,"15-18",17
"2018",5,1,"Injury",-73.932996907425,40.7093171591361,"15-18",17
"2018",5,1,"Injury",-73.9899029607552,40.7344347889583,"12-15",14
"2018",5,1,"Injury",-73.977457221326,40.6840522853059,"21-24",23
"2018",5,1,"Injury",-73.9949198276173,40.6219939278286,"15-18",17
"2018",5,1,"Injury",-73.7780376596074,40.7232842669622,"18-21",20
"2018",5,1,"Injury",-73.8975829007736,40.6371961436118,"18-21",20
"2018",5,1,"Injury",-73.9809282289655,40.6889024760398,"18-21",20
"2018",5,1,"Injury",-74.0299136868367,40.6334741256752,"9-12",11
"2018",5,1,"Injury",-73.9984865249422,40.7452941631184,"9-12",11
"2018",5,1,"Injury",-73.881462397281,40.839692867687,"18-21",20
"2018",5,1,"Injury",-73.9588446207994,40.6782813477322,"12-15",14
"2018",5,1,"Injury",-73.9967717578039,40.7254319428665,"18-21",20
"2018",5,1,"Injury",-73.9572641771117,40.6187401795302,"18-21",20
"2018",5,1,"Injury",-73.9195846764089,40.7724684970873,"21-24",23
"2018",5,1,"Injury",-73.9072951748238,40.6949873890763,"21-24",23
"2018",5,1,"Injury",-73.942207495649,40.6075035740102,"9-12",11
"2018",5,1,"Injury",-73.9542464769615,40.6850462465484,"9-12",11
"2018",5,1,"Injury",-73.9081018109561,40.8566828060393,"21-24",23
"2018",5,1,"Injury",-73.9031178085743,40.7216280335357,"15-18",17
"2018",5,1,"Injury",-73.9568758127877,40.6604417017004,"15-18",17
"2018",5,1,"Injury",-73.9536585054068,40.7288224791809,"9-12",11
"2018",5,1,"Injury",-73.9634239144187,40.7618585858083,"18-21",20
"2018",5,1,"Injury",-73.9964135584223,40.696131103402,"18-21",20
"2018",5,1,"Injury",-73.9306169147072,40.6907615393223,"18-21",20
"2018",5,1,"Injury",-73.950500464581,40.6698683307686,"15-18",17
"2018",5,1,"Injury",-73.987715760052,40.6715553805086,"15-18",17
"2018",5,1,"Injury",-73.8657465443812,40.8168049644244,"12-15",14
"2018",5,1,"Injury",-73.9926855275642,40.6890332459079,"18-21",20
"2018",5,1,"Injury",-73.9195449523192,40.816555107365,"12-15",14
"2018",5,1,"Injury",-73.9462646593608,40.7056042126451,"15-18",17
"2018",5,1,"Injury",-73.9339187082392,40.7074870243503,"12-15",14
"2018",5,1,"Injury",-74.0289757596497,40.628564076241,"15-18",17
"2018",5,1,"Injury",-73.9429963440137,40.6436035568733,"12-15",14
"2018",5,1,"Injury",-73.9050048480193,40.6961187450593,"0-3",2
"2018",5,1,"Injury",-73.9465805842041,40.6821806589984,"12-15",14
"2018",5,1,"Injury",-73.9189982249316,40.7589738043865,"18-21",20
"2018",5,1,"Injury",-73.9766665938232,40.6829722133062,"12-15",14
"2018",5,1,"Injury",-73.917613848947,40.6660463489433,"18-21",20
"2018",5,1,"Injury",-73.9269937642098,40.8353318782961,"18-21",20
"2018",5,1,"Injury",-73.9443146013766,40.7021333436151,"3-6",5
"2018",5,1,"Injury",-73.9957527862279,40.6591078290806,"18-21",20
"2018",5,1,"Injury",-73.8863764975652,40.7122077134945,"6-9",8
"2018",5,1,"Injury",-73.7978609343971,40.5901645002643,"15-18",17
"2018",5,1,"Injury",-73.9493455176247,40.5885138934597,"9-12",11
"2018",5,2,"Injury",-73.9644298391259,40.6412136091202,"21-24",23
"2018",5,1,"Injury",-73.9410189709274,40.5959208935864,"18-21",20
"2018",5,1,"Injury",-73.7818776517153,40.6984540455525,"15-18",17
"2018",5,1,"Injury",-73.9938278564037,40.7181444758034,"9-12",11
"2018",5,1,"Injury",-73.9544664626489,40.6910168378623,"9-12",11
"2018",5,1,"Injury",-73.9666618178732,40.7991322794723,"18-21",20
"2018",5,1,"Injury",-73.8562761674857,40.8831542763138,"18-21",20
"2018",5,1,"Injury",-73.9591234000624,40.6775136412664,"9-12",11
"2018",5,1,"Injury",-73.9501865233106,40.8013317230506,"9-12",11
"2018",5,1,"Injury",-73.8587632500882,40.7507169705308,"18-21",20
"2018",5,1,"Injury",-73.9696931758329,40.6753608534175,"18-21",20
"2018",5,1,"Injury",-73.7281299939211,40.7111059695184,"12-15",14
"2018",5,1,"Injury",-73.9054135988084,40.8124761945049,"15-18",17
"2018",5,1,"Injury",-73.8889761654233,40.7492568339528,"0-3",2
"2018",5,1,"Injury",-73.9529243916537,40.6972043430728,"15-18",17
"2018",5,2,"Injury",-73.9562234474255,40.6674802138362,"18-21",20
"2018",5,1,"Injury",-73.9821782414827,40.7722093423608,"12-15",14
"2018",5,1,"Injury",-74.0283503164815,40.6227986260405,"12-15",14
"2018",5,1,"Injury",-73.9850436377533,40.7535541475323,"12-15",14
"2018",5,1,"Injury",-73.9628059070736,40.7942358123191,"21-24",23
"2018",5,1,"Injury",-73.961109969948,40.7690644067879,"12-15",14
"2018",5,1,"Injury",-73.8977381547219,40.8613511358509,"15-18",17
"2018",5,1,"Injury",-73.8989333901536,40.8210681665118,"15-18",17
"2018",5,1,"Injury",-73.8262534856771,40.7745206580601,"6-9",8
"2018",5,1,"Injury",-73.9098859007596,40.7579476557439,"18-21",20
"2018",5,1,"Injury",-73.9720857473063,40.6458623233827,"21-24",23
"2018",5,1,"Injury",-73.8827603038448,40.8232485470728,"6-9",8
"2018",5,1,"Injury",-73.8976188991775,40.6456301744882,"18-21",20
"2018",5,1,"Injury",-73.8566556042548,40.8289449124388,"21-24",23
"2018",5,1,"Injury",-73.8033521411565,40.7464319636475,"12-15",14
"2018",5,1,"Injury",-73.9499240967966,40.7240560790038,"9-12",11
"2018",5,1,"Injury",-73.9880039920004,40.6750770813426,"12-15",14
"2018",5,1,"Injury",-73.9092903302712,40.7668279758955,"15-18",17
"2018",5,1,"Injury",-73.9804040896703,40.7483665197991,"15-18",17
"2018",5,1,"Injury",-73.893829162043,40.7604353190909,"15-18",17
"2018",5,1,"Injury",-73.9104159692495,40.6684147557601,"18-21",20
"2018",5,1,"Injury",-73.9572374935113,40.8018579602544,"15-18",17
"2018",5,1,"Injury",-73.9634921765497,40.7186695692161,"9-12",11
"2018",5,2,"Injury",-73.9937335389442,40.7416222006017,"6-9",8
"2018",5,1,"Injury",-73.9396899524534,40.6994557896803,"9-12",11
"2018",5,1,"Injury",-73.8837397354087,40.6594268038724,"15-18",17
"2018",5,1,"Injury",-73.9069971861976,40.818340296685,"15-18",17
"2018",5,1,"Injury",-73.8988728302607,40.8655840255381,"21-24",23
"2018",5,1,"Injury",-74.0086333435038,40.7326431166231,"0-3",2
"2018",5,1,"Injury",-73.9467072156936,40.7532261005977,"6-9",8
"2018",5,1,"Injury",-73.9776364790053,40.7463916555784,"18-21",20
"2018",5,1,"Injury",-73.9075056962939,40.7418622471259,"12-15",14
"2018",5,1,"Injury",-73.9666158170552,40.7532434236793,"12-15",14
"2018",5,1,"Injury",-73.9566990217895,40.6862633393756,"6-9",8
"2018",5,1,"Injury",-73.9342626676065,40.60223071018,"15-18",17
"2018",5,1,"Injury",-73.9656409197025,40.5888871732525,"12-15",14
"2018",5,1,"Injury",-73.9588619472096,40.768119909076,"18-21",20
"2018",5,1,"Injury",-73.9322299990198,40.6838326956694,"15-18",17
"2018",5,1,"Injury",-73.8509401015436,40.725644926611,"15-18",17
"2018",5,1,"Injury",-73.8178230028279,40.6936691040776,"15-18",17
"2018",5,1,"Injury",-73.9888845488272,40.6239528272985,"18-21",20
"2018",5,1,"Injury",-74.0021145580949,40.7151589091277,"15-18",17
"2018",5,1,"Injury",-73.8661189604358,40.8452231291059,"21-24",23
"2018",5,1,"Injury",-73.9963377164951,40.7380449918559,"9-12",11
"2018",5,1,"Injury",-73.8723917133995,40.717830576652,"15-18",17
"2018",5,1,"Injury",-73.928013176938,40.6722092069522,"18-21",20
"2018",5,1,"Injury",-73.8916149908962,40.8209852388102,"0-3",2
"2018",5,1,"Injury",-73.9086913122879,40.833938345575,"21-24",23
"2018",5,1,"Injury",-73.9106999882094,40.8223241123755,"18-21",20
"2018",5,1,"Injury",-73.878235011465,40.8286600179141,"15-18",17
"2018",5,1,"Injury",-74.008378312847,40.7165874903479,"12-15",14
"2018",5,1,"Injury",-74.0025580598507,40.716180772343,"12-15",14
"2018",5,1,"Injury",-73.9185359479894,40.6659088394844,"12-15",14
"2018",5,1,"Injury",-73.9957485558163,40.7490521947597,"15-18",17
"2018",5,1,"Injury",-73.9759759369586,40.7863689798879,"12-15",14
"2018",5,1,"Injury",-73.978760224591,40.6837654432216,"0-3",2
"2018",5,1,"Injury",-73.9832137960667,40.7169243257313,"18-21",20
"2018",5,1,"Injury",-73.9583996105437,40.6363269371018,"9-12",11
"2018",5,1,"Injury",-73.9272545658635,40.6889009380857,"18-21",20
"2018",5,1,"Injury",-73.9509403592078,40.8257576485049,"9-12",11
"2018",5,1,"Injury",-73.9691757153851,40.6462777186157,"9-12",11
"2018",5,1,"Injury",-73.9859477298908,40.6656306590362,"12-15",14
"2018",5,1,"Injury",-73.9513553458491,40.712399050495,"18-21",20
"2018",5,1,"Injury",-73.979105607665,40.6784120634858,"21-24",23
"2018",5,1,"Injury",-73.9628972036155,40.719227992242,"21-24",23
"2018",5,1,"Injury",-74.0013258813621,40.7464918472128,"12-15",14
"2018",5,1,"Injury",-73.980031678065,40.6770489299579,"15-18",17
"2018",5,1,"Injury",-73.9850734229302,40.7190832924193,"12-15",14
"2018",5,1,"Injury",-73.9236335339427,40.7704275228746,"9-12",11
"2018",5,1,"Injury",-73.8677031085144,40.825201172952,"9-12",11
"2018",5,1,"Injury",-74.0039746120152,40.7103931751033,"21-24",23
"2018",5,1,"Injury",-73.8715965832675,40.8786461349823,"21-24",23
"2018",5,1,"Injury",-73.850931868375,40.8758300139243,"9-12",11
"2018",5,1,"Injury",-73.9601630075355,40.7133453780045,"12-15",14
"2018",5,1,"Injury",-73.7456201696157,40.6677551098506,"9-12",11
"2018",5,1,"Injury",-73.9968000084812,40.6037277449783,"6-9",8
"2018",5,1,"Injury",-73.8455374606109,40.886366418714,"15-18",17
"2018",5,1,"Injury",-73.9376171494659,40.8127403633384,"15-18",17
"2018",5,1,"Injury",-73.9495568868349,40.6803904020326,"21-24",23
"2018",5,1,"Injury",-73.9301799705655,40.6885651386559,"18-21",20
"2018",5,1,"Injury",-73.9219497209747,40.810405597392,"15-18",17
"2018",5,1,"Injury",-73.995932138264,40.5975791681457,"15-18",17
"2018",5,1,"Injury",-73.9735088339283,40.6786391194691,"15-18",17
"2018",5,1,"Injury",-73.8877357757918,40.8770338808533,"18-21",20
"2018",5,1,"Injury",-73.9534847213043,40.7140702066367,"6-9",8
"2018",5,1,"Injury",-73.9522581827666,40.7339875027476,"12-15",14
"2018",5,2,"Injury",-73.9923221197473,40.7435683214538,"12-15",14
"2018",5,1,"Injury",-73.7258645230171,40.7410511523802,"12-15",14
"2018",5,1,"Injury",-73.9129180617682,40.8044138124847,"15-18",17
"2018",5,1,"Injury",-73.9230816945126,40.6992006701018,"21-24",23
"2018",5,1,"Injury",-73.9625152409382,40.7631127323855,"15-18",17
"2018",5,1,"Injury",-73.9180503521561,40.717765420293,"18-21",20
"2018",5,1,"Injury",-73.9858598301258,40.6165219228914,"3-6",5
"2018",5,1,"Injury",-74.0190626922413,40.6310385236247,"15-18",17
"2018",5,1,"Injury",-73.969625002298,40.7602514391118,"15-18",17
"2018",5,1,"Injury",-73.9909452155994,40.7396733753526,"18-21",20
"2018",5,1,"Injury",-73.8411349926286,40.6952838126161,"21-24",23
"2018",5,1,"Injury",-73.9571859624806,40.6131650621302,"6-9",8
"2018",5,1,"Injury",-73.913605705223,40.6993006220915,"18-21",20
"2018",5,1,"Injury",-73.9377747313047,40.7970027444629,"18-21",20
"2018",5,1,"Injury",-73.9656695999727,40.7628045542972,"15-18",17
"2018",5,1,"Injury",-73.823584614933,40.716030594726,"21-24",23
"2018",5,1,"Injury",-73.9727345728768,40.6361341520834,"18-21",20
"2018",5,1,"Injury",-73.9388550950065,40.8446790538099,"15-18",17
"2018",5,1,"Injury",-73.9218918473938,40.7093960954757,"6-9",8
"2018",5,1,"Injury",-73.8860962424583,40.8276557761201,"9-12",11
"2018",5,1,"Injury",-73.9651438522622,40.5911019142947,"21-24",23
"2018",5,1,"Injury",-73.8652387061049,40.7199767093692,"21-24",23
"2018",5,1,"Injury",-73.9547348701367,40.7105942650924,"15-18",17
"2018",5,1,"Injury",-73.8533834607849,40.8781032762959,"18-21",20
"2018",5,1,"Injury",-74.0008976986621,40.7257731065953,"21-24",23
"2018",5,1,"Injury",-73.9090125905534,40.7542798130811,"12-15",14
"2018",5,1,"Injury",-73.8348179384292,40.8677817198378,"15-18",17
"2018",5,1,"Injury",-73.9758811764228,40.7447792235372,"9-12",11
"2018",5,1,"Injury",-73.8702954776561,40.6841898981302,"15-18",17
"2018",5,1,"Injury",-73.9605801551552,40.7110375756376,"3-6",5
"2018",5,1,"Injury",-73.9081894085556,40.774357539306,"15-18",17
"2018",5,1,"Injury",-73.9741893711397,40.7539935095668,"15-18",17
"2018",5,1,"Injury",-73.9527123127377,40.7468760120135,"9-12",11
"2018",5,1,"Injury",-73.7948953277932,40.705460745441,"21-24",23
"2018",5,1,"Injury",-73.9272691513286,40.8655345580827,"21-24",23
"2018",5,1,"Injury",-73.9902441368271,40.6402752044489,"15-18",17
"2018",5,1,"Injury",-73.9127360522915,40.872317384164,"21-24",23
"2018",5,1,"Injury",-73.916387601809,40.7729880450857,"12-15",14
"2018",5,1,"Injury",-73.9327343421681,40.6372168104146,"6-9",8
"2018",5,1,"Injury",-74.0014020397245,40.6758089972899,"15-18",17
"2018",5,1,"Injury",-73.8508708750082,40.8312099247361,"12-15",14
"2018",5,1,"Injury",-73.9605197002523,40.6587794767824,"18-21",20
"2018",5,1,"Injury",-73.9411360854791,40.8391788936319,"9-12",11
"2018",5,1,"Injury",-73.9619657368409,40.7596194589797,"15-18",17
"2018",5,1,"Injury",-73.9203650306346,40.8374257053264,"3-6",5
"2018",5,1,"Injury",-73.9636635779643,40.6828066323996,"21-24",23
"2018",5,1,"Injury",-73.9120788103815,40.8394532186345,"15-18",17
"2018",5,1,"Injury",-73.8494477765793,40.7291543902282,"21-24",23
"2018",5,1,"Injury",-73.9038844445047,40.6693873456005,"21-24",23
"2018",5,1,"Injury",-73.9808505449431,40.747750369481,"9-12",11
"2018",5,1,"Injury",-73.8205927892955,40.6851376700218,"15-18",17
"2018",5,1,"Injury",-73.994954723178,40.7158564703068,"18-21",20
"2018",5,1,"Injury",-73.9792854297691,40.6882540477428,"12-15",14
"2018",5,1,"Injury",-74.010967136733,40.716302999921,"15-18",17
"2018",5,1,"Injury",-73.9956449402451,40.7440985331745,"15-18",17
"2018",5,1,"Injury",-74.0023293020061,40.7067082055413,"15-18",17
"2018",5,1,"Injury",-73.9650826362141,40.6346836789797,"15-18",17
"2018",5,1,"Injury",-74.0053136914832,40.7286044933334,"3-6",5
"2018",5,1,"Injury",-73.9502369375605,40.7054732451857,"9-12",11
"2018",5,1,"Injury",-73.9931030003207,40.6928458542223,"6-9",8
"2018",5,1,"Injury",-73.9230246679562,40.6968710056805,"21-24",23
"2018",5,1,"Injury",-73.8625137420017,40.75144750572,"21-24",23
"2018",5,1,"Injury",-73.9929793782315,40.7528534017146,"12-15",14
"2018",5,1,"Injury",-73.9264379266506,40.765732814435,"12-15",14
"2018",5,1,"Injury",-73.9437879966895,40.7109003775979,"18-21",20
"2018",5,1,"Injury",-74.0778990223123,40.6380946513313,"9-12",11
"2018",5,1,"Injury",-73.9925088278708,40.6168271856251,"3-6",5
"2018",5,1,"Injury",-73.8431464278314,40.6805943206812,"6-9",8
"2018",5,1,"Injury",-73.9943104803881,40.640913422842,"9-12",11
"2018",5,1,"Injury",-73.9675299482755,40.7928585670219,"12-15",14
"2018",5,1,"Injury",-73.9479484088886,40.6068752939218,"15-18",17
"2018",5,1,"Injury",-73.9790573113857,40.7617707179869,"9-12",11
"2018",5,1,"Injury",-73.9818860215545,40.637965288922,"9-12",11
"2018",5,1,"Injury",-74.0145864881915,40.64767683508,"9-12",11
"2018",5,1,"Injury",-73.9894625188141,40.6306861580944,"9-12",11
"2018",5,1,"Injury",-73.9977850886395,40.7242348930611,"21-24",23
"2018",5,1,"Injury",-73.8099002346092,40.6777752162476,"15-18",17
"2018",5,1,"Injury",-73.9281537253303,40.7558358540803,"21-24",23
"2018",5,1,"Injury",-73.9868453926659,40.7453007250793,"9-12",11
"2018",5,1,"Injury",-73.908410977592,40.8513190939047,"12-15",14
